date,symbol,marketcapname,sector
09-12-2024,TECHM,Largecap,I.T
09-12-2024,DCBBANK,Smallcap,Bank
09-12-2024,NAUKRI,Midcap,I.T
09-12-2024,ZEEMEDIA,Smallcap,Media
09-12-2024,REDINGTON,Largecap,Services
09-12-2024,FSL,Largecap,I.T
09-12-2024,INDIANB,Largecap,Bank
09-12-2024,EMBDL,Midcap,Miscellaneous
09-12-2024,CAMLINFINE,Smallcap,Industrials
09-12-2024,FORTIS,Largecap,Pharmaceuticals
09-12-2024,TIMETECHNO,Midcap,FMCG
09-12-2024,REFEX,Midcap,Services
09-12-2024,KPRMILL,Largecap,FMCG
09-12-2024,PAISALO,Smallcap,Finance
09-12-2024,CCCL,Smallcap,Realty
09-12-2024,EDELWEISS,Midcap,Finance
09-12-2024,RGL,Smallcap,Miscellaneous
09-12-2024,TARIL,Midcap,FMCG
09-12-2024,RPOWER,Largecap,Miscellaneous
09-12-2024,KIRIINDUS,Smallcap,Industrials
09-12-2024,ISGEC,Midcap,Realty
09-12-2024,IMFA,Smallcap,Metals
09-12-2024,DLINKINDIA,Smallcap,Services
09-12-2024,JUBLFOOD,Largecap,Quick Service Restaurant
09-12-2024,MANINFRA,Midcap,Realty
09-12-2024,PERSISTENT,Largecap,I.T
09-12-2024,WABAG,Midcap,Realty
09-12-2024,OBEROIRLTY,Largecap,Realty
09-12-2024,RPPINFRA,Smallcap,Realty
09-12-2024,MCX,Largecap,Financial Services
09-12-2024,BECTORFOOD,Midcap,FMCG
09-12-2024,ZUARI,Smallcap,Industrials
09-12-2024,CARERATING,Midcap,Miscellaneous
09-12-2024,JUBLINGREA,Midcap,Industrials
09-12-2024,NAZARA,Midcap,Telecom
09-12-2024,LODHA,Largecap,Realty
09-12-2024,JPOLYINVST,Smallcap,Finance
09-12-2024,KIMS,Largecap,Pharmaceuticals
09-12-2024,ETERNAL,Largecap,I.T
09-12-2024,CARTRADE,Midcap,FMCG
09-12-2024,AMIORG,Smallcap,Pharmaceuticals
09-12-2024,VIJAYA,Midcap,Pharmaceuticals
09-12-2024,SKIPPER,Midcap,Industrials
09-12-2024,ABSLAMC,Largecap,Finance
09-12-2024,SHARDACROP,Midcap,Industrials
09-12-2024,POLICYBZR,Largecap,I.T
09-12-2024,SJS,Smallcap,FMCG
09-12-2024,PAYTM,Largecap,I.T
09-12-2024,MEDPLUS,Midcap,FMCG
09-12-2024,SUPRIYA,Midcap,Pharmaceuticals
09-12-2024,AGIIL,Smallcap,Realty
09-12-2024,OSWALGREEN,Smallcap,Finance
09-12-2024,ARVSMART,Smallcap,Realty
09-12-2024,NAVKARCORP,Smallcap,Services
09-12-2024,SHREEPUSHK,Smallcap,Industrials
09-12-2024,PRECAM,Smallcap,Auto
09-12-2024,HCG,Midcap,Pharmaceuticals
09-12-2024,RPEL,Smallcap,Industrials
09-12-2024,THYROCARE,Midcap,Pharmaceuticals
10-12-2024,LAURUSLABS,Largecap,Pharmaceuticals
10-12-2024,KARURVYSYA,Midcap,Bank
10-12-2024,XPROINDIA,Smallcap,Services
10-12-2024,BANCOINDIA,Midcap,Auto
10-12-2024,ABREL,Largecap,Realty
10-12-2024,BEML,Midcap,Aerospace & Defence
10-12-2024,BEL,Largecap,Aerospace & Defence
10-12-2024,BLUESTARCO,Largecap,FMCG
10-12-2024,KCP,Smallcap,Industrials
10-12-2024,CHAMBLFERT,Largecap,Industrials
10-12-2024,CRISIL,Largecap,Miscellaneous
10-12-2024,EIDPARRY,Midcap,FMCG
10-12-2024,HDFCBANK,Largecap,Bank
10-12-2024,HCC,Midcap,Realty
10-12-2024,IONEXCHANG,Midcap,Realty
10-12-2024,SUNDROP,Smallcap,FMCG
10-12-2024,KSL,Smallcap,Metals
10-12-2024,KIRLOSBROS,Midcap,FMCG
10-12-2024,RAMCOCEM,Largecap,Industrials
10-12-2024,MOREPENLAB,Smallcap,Pharmaceuticals
10-12-2024,PEL,Largecap,Finance
10-12-2024,NIITLTD,Smallcap,I.T
10-12-2024,ORIENTHOT,Smallcap,Services
10-12-2024,PIXTRANS,Smallcap,FMCG
10-12-2024,RELINFRA,Midcap,Realty
10-12-2024,BBOX,Midcap,I.T
10-12-2024,FEDERALBNK,Largecap,Bank
10-12-2024,LT,Largecap,Realty
10-12-2024,SIEMENS,Largecap,FMCG
10-12-2024,DEEPAKFERT,Midcap,Industrials
10-12-2024,INDHOTEL,Largecap,Services
10-12-2024,SHAILY,Midcap,FMCG
10-12-2024,BOROLTD,Smallcap,Industrials
10-12-2024,VTL,Midcap,Textiles
10-12-2024,SWANENERGY,Midcap,Miscellaneous
10-12-2024,SIYSIL,Smallcap,Textiles
10-12-2024,NELCO,Smallcap,Telecom
10-12-2024,RELTD,Smallcap,FMCG
10-12-2024,SARDAEN,Midcap,Metals
10-12-2024,SANDUMA,Midcap,Industrials
10-12-2024,KIRLPNU,Midcap,FMCG
10-12-2024,NESCO,Midcap,Realty
10-12-2024,TEXINFRA,Smallcap,Realty
10-12-2024,ZEEL,Midcap,Media
10-12-2024,HERCULES,Smallcap,FMCG
10-12-2024,GENESYS,Smallcap,I.T
10-12-2024,ARIHANTSUP,Smallcap,Realty
10-12-2024,BLISSGVS,Smallcap,Pharmaceuticals
10-12-2024,STYRENIX,Midcap,Oils
10-12-2024,SUDARSCHEM,Midcap,Industrials
10-12-2024,UNICHEMLAB,Smallcap,Pharmaceuticals
10-12-2024,TI,Midcap,FMCG
10-12-2024,WIPRO,Largecap,I.T
10-12-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
10-12-2024,COSMOFIRST,Smallcap,Services
10-12-2024,GARFIBRES,Midcap,Textiles
10-12-2024,AVONMORE,Smallcap,Finance
10-12-2024,EUREKAFORB,Midcap,FMCG
10-12-2024,JAICORPLTD,Smallcap,FMCG
10-12-2024,LLOYDSME,Largecap,Industrials
10-12-2024,SEQUENT,Smallcap,Pharmaceuticals
10-12-2024,RAINBOW,Midcap,Pharmaceuticals
10-12-2024,NAVA,Midcap,Miscellaneous
10-12-2024,PRUDENT,Midcap,Services
10-12-2024,ORICONENT,Smallcap,Services
10-12-2024,PARADEEP,Midcap,Industrials
10-12-2024,PENIND,Smallcap,Metals
10-12-2024,PITTIENG,Smallcap,FMCG
10-12-2024,GANECOS,Smallcap,Textiles
10-12-2024,ASHIMASYN,Smallcap,Textiles
10-12-2024,PREMIERPOL,Smallcap,FMCG
10-12-2024,ANANTRAJ,Midcap,Realty
10-12-2024,SALZERELEC,Smallcap,FMCG
10-12-2024,TMB,Midcap,Bank
10-12-2024,HBLENGINE,Midcap,Auto
10-12-2024,PPLPHARMA,Largecap,Pharmaceuticals
10-12-2024,KAYNES,Largecap,FMCG
10-12-2024,ADFFOODS,Smallcap,FMCG
10-12-2024,KFINTECH,Midcap,Financial Services
10-12-2024,TRANSWORLD,Smallcap,Services
10-12-2024,WINDMACHIN,Smallcap,FMCG
10-12-2024,PRAJIND,Midcap,FMCG
10-12-2024,GVT&D,Largecap,FMCG
10-12-2024,AVALON,Midcap,FMCG
10-12-2024,JMFINANCIL,Midcap,Finance
10-12-2024,GHCLTEXTIL,Smallcap,Textiles
10-12-2024,MASTEK,Midcap,I.T
10-12-2024,SIMPLEXINF,Smallcap,Realty
10-12-2024,KABRAEXTRU,Smallcap,FMCG
10-12-2024,NETWEB,Midcap,I.T
10-12-2024,ORCHPHARMA,Smallcap,Pharmaceuticals
10-12-2024,VIMTALABS,Smallcap,Pharmaceuticals
10-12-2024,VLEGOV,Smallcap,I.T
10-12-2024,PYRAMID,Smallcap,Services
10-12-2024,BSE,Largecap,Financial Services
10-12-2024,AEROFLEX,Smallcap,Metals
10-12-2024,SHANKARA,Smallcap,FMCG
10-12-2024,CDSL,Largecap,Financial Services
10-12-2024,ERIS,Largecap,Pharmaceuticals
10-12-2024,VPRPL,Smallcap,Realty
10-12-2024,DIXON,Largecap,FMCG
10-12-2024,HIKAL,Smallcap,Pharmaceuticals
10-12-2024,CAPLIPOINT,Midcap,Pharmaceuticals
10-12-2024,JLHL,Midcap,Pharmaceuticals
10-12-2024,KALAMANDIR,Smallcap,FMCG
10-12-2024,FILATEX,Smallcap,Textiles
10-12-2024,GANESHHOUC,Midcap,Realty
10-12-2024,ASKAUTOLTD,Midcap,Auto
10-12-2024,SERVOTECH,Smallcap,FMCG
10-12-2024,GANDHAR,Smallcap,Industrials
10-12-2024,TFCILTD,Smallcap,Finance
10-12-2024,CAPACITE,Smallcap,Realty
10-12-2024,DOMS,Midcap,Miscellaneous
10-12-2024,JASH,Smallcap,FMCG
10-12-2024,GICRE,Largecap,Services
10-12-2024,AZAD,Midcap,Aerospace & Defence
10-12-2024,INNOVACAP,Midcap,Pharmaceuticals
10-12-2024,ASHAPURMIN,Smallcap,Industrials
10-12-2024,JYOTICNC,Largecap,FMCG
10-12-2024,MANGCHEFER,Smallcap,Industrials
10-12-2024,NEWGEN,Midcap,I.T
10-12-2024,AMBER,Largecap,FMCG
10-12-2024,EPACK,Smallcap,FMCG
10-12-2024,ASTERDM,Largecap,Pharmaceuticals
10-12-2024,THEMISMED,Smallcap,Pharmaceuticals
10-12-2024,LEMONTREE,Midcap,Services
10-12-2024,GENUSPOWER,Midcap,FMCG
10-12-2024,PLATIND,Smallcap,Industrials
10-12-2024,JGCHEM,Smallcap,Industrials
10-12-2024,INDOSTAR,Smallcap,Finance
10-12-2024,KRYSTAL,Smallcap,Miscellaneous
10-12-2024,SOLARA,Smallcap,Pharmaceuticals
10-12-2024,SRM,Smallcap,Realty
10-12-2024,STERTOOLS,Smallcap,Industrials
10-12-2024,SGIL,Smallcap,Industrials
10-12-2024,KRBL,Midcap,FMCG
10-12-2024,KRONOX,Smallcap,Industrials
10-12-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
10-12-2024,DEEDEV,Smallcap,Metals
10-12-2024,ABDL,Midcap,FMCG
10-12-2024,PANACEABIO,Smallcap,Pharmaceuticals
10-12-2024,CHOICEIN,Midcap,Finance
10-12-2024,BYKE,Smallcap,Services
10-12-2024,INTERARCH,Smallcap,Metals
10-12-2024,RPSGVENT,Smallcap,I.T
10-12-2024,ORIENTTECH,Smallcap,I.T
10-12-2024,RITCO,Smallcap,Services
10-12-2024,PREMIERENE,Largecap,FMCG
10-12-2024,MSTCLTD,Smallcap,I.T
10-12-2024,POLYCAB,Largecap,Industrials
10-12-2024,NEOGEN,Smallcap,Industrials
10-12-2024,JINDWORLD,Midcap,Textiles
10-12-2024,AFFLE,Largecap,I.T
10-12-2024,LINCOLN,Smallcap,Pharmaceuticals
10-12-2024,ARTEMISMED,Smallcap,Pharmaceuticals
10-12-2024,COHANCE,Largecap,Pharmaceuticals
10-12-2024,MAXHEALTH,Largecap,Pharmaceuticals
10-12-2024,WELCORP,Midcap,Metals
10-12-2024,INDRAMEDCO,Smallcap,Pharmaceuticals
10-12-2024,CAMS,Midcap,Financial Services
10-12-2024,ANGELONE,Largecap,Services
10-12-2024,UTIAMC,Midcap,Finance
10-12-2024,MAZDOCK,Largecap,Aerospace & Defence
10-12-2024,CUB,Midcap,Bank
10-12-2024,SONATSOFTW,Midcap,I.T
10-12-2024,NATIONALUM,Largecap,Metals
10-12-2024,APARINDS,Largecap,FMCG
10-12-2024,WOCKPHARMA,Largecap,Pharmaceuticals
10-12-2024,GEPIL,Smallcap,Realty
10-12-2024,DSSL,Smallcap,I.T
10-12-2024,BALAJITELE,Smallcap,Media
10-12-2024,TAJGVK,Smallcap,Services
10-12-2024,OFSS,Largecap,I.T
10-12-2024,POKARNA,Smallcap,FMCG
10-12-2024,DIVISLAB,Largecap,Pharmaceuticals
10-12-2024,RADICO,Largecap,FMCG
10-12-2024,BIOCON,Largecap,Pharmaceuticals
10-12-2024,COFORGE,Largecap,I.T
10-12-2024,WELENT,Midcap,Realty
10-12-2024,EKC,Smallcap,Services
10-12-2024,NITINSPIN,Smallcap,Textiles
10-12-2024,KEC,Largecap,Realty
10-12-2024,TECHM,Largecap,I.T
10-12-2024,DCBBANK,Smallcap,Bank
10-12-2024,NAUKRI,Midcap,I.T
10-12-2024,LTFOODS,Midcap,FMCG
10-12-2024,REDINGTON,Largecap,Services
10-12-2024,PGIL,Midcap,FMCG
10-12-2024,FSL,Largecap,I.T
10-12-2024,INDIANB,Largecap,Bank
10-12-2024,EMBDL,Midcap,Miscellaneous
10-12-2024,CAMLINFINE,Smallcap,Industrials
10-12-2024,FORTIS,Largecap,Pharmaceuticals
10-12-2024,TIMETECHNO,Midcap,FMCG
10-12-2024,REFEX,Midcap,Services
10-12-2024,KPRMILL,Largecap,FMCG
10-12-2024,MOTILALOFS,Largecap,Services
10-12-2024,PAISALO,Smallcap,Finance
10-12-2024,CCCL,Smallcap,Realty
10-12-2024,EDELWEISS,Midcap,Finance
10-12-2024,RGL,Smallcap,Miscellaneous
10-12-2024,ECLERX,Midcap,I.T
10-12-2024,TARIL,Midcap,FMCG
10-12-2024,RPOWER,Largecap,Miscellaneous
10-12-2024,KIRIINDUS,Smallcap,Industrials
10-12-2024,IMFA,Smallcap,Metals
10-12-2024,JUBLFOOD,Largecap,Quick Service Restaurant
10-12-2024,MANINFRA,Midcap,Realty
10-12-2024,PERSISTENT,Largecap,I.T
10-12-2024,SASTASUNDR,Smallcap,Finance
10-12-2024,ASHOKA,Midcap,Realty
10-12-2024,OBEROIRLTY,Largecap,Realty
10-12-2024,RPPINFRA,Smallcap,Realty
10-12-2024,BFINVEST,Smallcap,Finance
10-12-2024,TDPOWERSYS,Midcap,FMCG
10-12-2024,PGEL,Largecap,FMCG
10-12-2024,MCX,Largecap,Financial Services
10-12-2024,BECTORFOOD,Midcap,FMCG
10-12-2024,ZUARI,Smallcap,Industrials
10-12-2024,CARERATING,Midcap,Miscellaneous
10-12-2024,PCJEWELLER,Midcap,Miscellaneous
10-12-2024,JUBLINGREA,Midcap,Industrials
10-12-2024,KALYANKJIL,Largecap,Miscellaneous
10-12-2024,NAZARA,Midcap,Telecom
10-12-2024,ORIENTCEM,Midcap,Industrials
10-12-2024,SAMMAANCAP,Midcap,Finance
10-12-2024,LODHA,Largecap,Realty
10-12-2024,JPOLYINVST,Smallcap,Finance
10-12-2024,KIMS,Largecap,Pharmaceuticals
10-12-2024,SUYOG,Smallcap,Telecom
10-12-2024,ETERNAL,Largecap,I.T
10-12-2024,KRSNAA,Smallcap,Pharmaceuticals
10-12-2024,CARTRADE,Midcap,FMCG
10-12-2024,AMIORG,Smallcap,Pharmaceuticals
10-12-2024,VIJAYA,Midcap,Pharmaceuticals
10-12-2024,SKIPPER,Midcap,Industrials
10-12-2024,ABSLAMC,Largecap,Finance
10-12-2024,SHARDACROP,Midcap,Industrials
10-12-2024,POLICYBZR,Largecap,I.T
10-12-2024,SJS,Smallcap,FMCG
10-12-2024,PAYTM,Largecap,I.T
10-12-2024,ANANDRATHI,Midcap,Finance
10-12-2024,MEDPLUS,Midcap,FMCG
10-12-2024,MONTECARLO,Smallcap,Textiles
10-12-2024,SUPRIYA,Midcap,Pharmaceuticals
10-12-2024,AGIIL,Smallcap,Realty
10-12-2024,SHIVALIK,Smallcap,Industrials
10-12-2024,OSWALGREEN,Smallcap,Finance
10-12-2024,NAVKARCORP,Smallcap,Services
10-12-2024,SHREEPUSHK,Smallcap,Industrials
10-12-2024,PRECAM,Smallcap,Auto
10-12-2024,GOKULAGRO,Smallcap,FMCG
10-12-2024,HCG,Midcap,Pharmaceuticals
10-12-2024,RPEL,Smallcap,Industrials
10-12-2024,THYROCARE,Midcap,Pharmaceuticals
10-12-2024,BAJAJHCARE,Smallcap,Pharmaceuticals
11-12-2024,LAURUSLABS,Largecap,Pharmaceuticals
11-12-2024,KARURVYSYA,Midcap,Bank
11-12-2024,XPROINDIA,Smallcap,Services
11-12-2024,BANCOINDIA,Midcap,Auto
11-12-2024,FACT,Largecap,Industrials
11-12-2024,ABREL,Largecap,Realty
11-12-2024,BEML,Midcap,Aerospace & Defence
11-12-2024,BEL,Largecap,Aerospace & Defence
11-12-2024,BLUESTARCO,Largecap,FMCG
11-12-2024,KCP,Smallcap,Industrials
11-12-2024,CHAMBLFERT,Largecap,Industrials
11-12-2024,CRISIL,Largecap,Miscellaneous
11-12-2024,MAITHANALL,Smallcap,Metals
11-12-2024,DCW,Smallcap,Oils
11-12-2024,EIDPARRY,Midcap,FMCG
11-12-2024,EPL,Midcap,Services
11-12-2024,GHCL,Midcap,Industrials
11-12-2024,GFLLIMITED,Smallcap,Finance
11-12-2024,HDFCBANK,Largecap,Bank
11-12-2024,HCC,Midcap,Realty
11-12-2024,AGI,Midcap,Services
11-12-2024,IONEXCHANG,Midcap,Realty
11-12-2024,SUNDROP,Smallcap,FMCG
11-12-2024,KSL,Smallcap,Metals
11-12-2024,KIRLOSBROS,Midcap,FMCG
11-12-2024,RAMCOCEM,Largecap,Industrials
11-12-2024,PEL,Largecap,Finance
11-12-2024,NIITLTD,Smallcap,I.T
11-12-2024,ORIENTHOT,Smallcap,Services
11-12-2024,RAIN,Smallcap,Miscellaneous
11-12-2024,THOMASCOOK,Midcap,Miscellaneous
11-12-2024,BBOX,Midcap,I.T
11-12-2024,FEDERALBNK,Largecap,Bank
11-12-2024,LT,Largecap,Realty
11-12-2024,SIEMENS,Largecap,FMCG
11-12-2024,DEEPAKFERT,Midcap,Industrials
11-12-2024,GRWRHITECH,Midcap,Services
11-12-2024,INDHOTEL,Largecap,Services
11-12-2024,APOLLOTYRE,Largecap,Auto
11-12-2024,GREAVESCOT,Smallcap,FMCG
11-12-2024,VTL,Midcap,Textiles
11-12-2024,PHOENIXLTD,Largecap,Realty
11-12-2024,RUBYMILLS,Smallcap,Textiles
11-12-2024,SIYSIL,Smallcap,Textiles
11-12-2024,ZENSARTECH,Midcap,I.T
11-12-2024,NELCO,Smallcap,Telecom
11-12-2024,RELTD,Smallcap,FMCG
11-12-2024,SARDAEN,Midcap,Metals
11-12-2024,SANDUMA,Midcap,Industrials
11-12-2024,NESCO,Midcap,Realty
11-12-2024,TEXINFRA,Smallcap,Realty
11-12-2024,ZEEL,Midcap,Media
11-12-2024,GENESYS,Smallcap,I.T
11-12-2024,BLISSGVS,Smallcap,Pharmaceuticals
11-12-2024,STYRENIX,Midcap,Oils
11-12-2024,DMCC,Smallcap,Industrials
11-12-2024,PCBL,Midcap,Industrials
11-12-2024,SUDARSCHEM,Midcap,Industrials
11-12-2024,UNICHEMLAB,Smallcap,Pharmaceuticals
11-12-2024,TI,Midcap,FMCG
11-12-2024,ASALCBR,Smallcap,FMCG
11-12-2024,WIPRO,Largecap,I.T
11-12-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
11-12-2024,GARFIBRES,Midcap,Textiles
11-12-2024,MONARCH,Smallcap,Services
11-12-2024,ARIHANTCAP,Smallcap,Services
11-12-2024,LLOYDSME,Largecap,Industrials
11-12-2024,RAINBOW,Midcap,Pharmaceuticals
11-12-2024,NAVA,Midcap,Miscellaneous
11-12-2024,PRUDENT,Midcap,Services
11-12-2024,ORICONENT,Smallcap,Services
11-12-2024,PARADEEP,Midcap,Industrials
11-12-2024,PENIND,Smallcap,Metals
11-12-2024,AJMERA,Smallcap,Realty
11-12-2024,PITTIENG,Smallcap,FMCG
11-12-2024,GANECOS,Smallcap,Textiles
11-12-2024,ASHIMASYN,Smallcap,Textiles
11-12-2024,PRICOLLTD,Midcap,Auto
11-12-2024,ASAHIINDIA,Midcap,Industrials
11-12-2024,ANANTRAJ,Midcap,Realty
11-12-2024,SYRMA,Midcap,FMCG
11-12-2024,SALZERELEC,Smallcap,FMCG
11-12-2024,TMB,Midcap,Bank
11-12-2024,HBLENGINE,Midcap,Auto
11-12-2024,MINDTECK,Smallcap,I.T
11-12-2024,IGARASHI,Smallcap,FMCG
11-12-2024,PPLPHARMA,Largecap,Pharmaceuticals
11-12-2024,ROTO,Smallcap,FMCG
11-12-2024,KEI,Largecap,Industrials
11-12-2024,KAYNES,Largecap,FMCG
11-12-2024,ADFFOODS,Smallcap,FMCG
11-12-2024,KFINTECH,Midcap,Financial Services
11-12-2024,CCL,Midcap,FMCG
11-12-2024,TRANSWORLD,Smallcap,Services
11-12-2024,PRAJIND,Midcap,FMCG
11-12-2024,GVT&D,Largecap,FMCG
11-12-2024,SAFARI,Midcap,FMCG
11-12-2024,AVALON,Midcap,FMCG
11-12-2024,JMFINANCIL,Midcap,Finance
11-12-2024,GHCLTEXTIL,Smallcap,Textiles
11-12-2024,MASTEK,Midcap,I.T
11-12-2024,SIMPLEXINF,Smallcap,Realty
11-12-2024,POLYPLEX,Smallcap,Services
11-12-2024,KABRAEXTRU,Smallcap,FMCG
11-12-2024,NETWEB,Midcap,I.T
11-12-2024,ORCHPHARMA,Smallcap,Pharmaceuticals
11-12-2024,YATHARTH,Midcap,Pharmaceuticals
11-12-2024,MARKSANS,Midcap,Pharmaceuticals
11-12-2024,BSE,Largecap,Financial Services
11-12-2024,AEROFLEX,Smallcap,Metals
11-12-2024,CDSL,Largecap,Financial Services
11-12-2024,VPRPL,Smallcap,Realty
11-12-2024,INDOAMIN,Smallcap,Industrials
11-12-2024,DIXON,Largecap,FMCG
11-12-2024,HIKAL,Smallcap,Pharmaceuticals
11-12-2024,JLHL,Midcap,Pharmaceuticals
11-12-2024,EMSLIMITED,Smallcap,Realty
11-12-2024,ZAGGLE,Midcap,I.T
11-12-2024,NUVAMA,Largecap,Services
11-12-2024,KALAMANDIR,Smallcap,FMCG
11-12-2024,FILATEX,Smallcap,Textiles
11-12-2024,GANESHHOUC,Midcap,Realty
11-12-2024,ASKAUTOLTD,Midcap,Auto
11-12-2024,SERVOTECH,Smallcap,FMCG
11-12-2024,GANDHAR,Smallcap,Industrials
11-12-2024,FLAIR,Smallcap,Miscellaneous
11-12-2024,TFCILTD,Smallcap,Finance
11-12-2024,CAPACITE,Smallcap,Realty
11-12-2024,GOLDIAM,Smallcap,Miscellaneous
11-12-2024,DOMS,Midcap,Miscellaneous
11-12-2024,JASH,Smallcap,FMCG
11-12-2024,GICRE,Largecap,Services
11-12-2024,NAM-INDIA,Largecap,Finance
11-12-2024,INNOVACAP,Midcap,Pharmaceuticals
11-12-2024,DYCL,Smallcap,Industrials
11-12-2024,JYOTICNC,Largecap,FMCG
11-12-2024,JUBLPHARMA,Midcap,Pharmaceuticals
11-12-2024,NEWGEN,Midcap,I.T
11-12-2024,EPACK,Smallcap,FMCG
11-12-2024,ASTERDM,Largecap,Pharmaceuticals
11-12-2024,PARKHOTELS,Smallcap,Services
11-12-2024,THEMISMED,Smallcap,Pharmaceuticals
11-12-2024,SIGNPOST,Smallcap,Miscellaneous
11-12-2024,RPTECH,Smallcap,Services
11-12-2024,ENTERO,Midcap,FMCG
11-12-2024,LEMONTREE,Midcap,Services
11-12-2024,JGCHEM,Smallcap,Industrials
11-12-2024,INDOSTAR,Smallcap,Finance
11-12-2024,SRM,Smallcap,Realty
11-12-2024,SGIL,Smallcap,Industrials
11-12-2024,SKYGOLD,Midcap,Miscellaneous
11-12-2024,MARINE,Smallcap,FMCG
11-12-2024,BALUFORGE,Midcap,Industrials
11-12-2024,DEEDEV,Smallcap,Metals
11-12-2024,ABDL,Midcap,FMCG
11-12-2024,BANSALWIRE,Midcap,Metals
11-12-2024,OLAELEC,Largecap,Auto
11-12-2024,CHOICEIN,Midcap,Finance
11-12-2024,INTERARCH,Smallcap,Metals
11-12-2024,RPSGVENT,Smallcap,I.T
11-12-2024,ANUP,Midcap,Industrials
11-12-2024,MSTCLTD,Smallcap,I.T
11-12-2024,GALAPREC,Smallcap,Industrials
11-12-2024,POLYCAB,Largecap,Industrials
11-12-2024,NEOGEN,Smallcap,Industrials
11-12-2024,JINDWORLD,Midcap,Textiles
11-12-2024,ARKADE,Smallcap,Realty
11-12-2024,WEL,Smallcap,FMCG
11-12-2024,AFFLE,Largecap,I.T
11-12-2024,LINCOLN,Smallcap,Pharmaceuticals
11-12-2024,360ONE,Largecap,Finance
11-12-2024,VIDHIING,Smallcap,Industrials
11-12-2024,POLYMED,Largecap,Pharmaceuticals
11-12-2024,ARTEMISMED,Smallcap,Pharmaceuticals
11-12-2024,BORORENEW,Midcap,Industrials
11-12-2024,COHANCE,Largecap,Pharmaceuticals
11-12-2024,MAXHEALTH,Largecap,Pharmaceuticals
11-12-2024,WELCORP,Midcap,Metals
11-12-2024,CAMS,Midcap,Financial Services
11-12-2024,ANGELONE,Largecap,Services
11-12-2024,UTIAMC,Midcap,Finance
11-12-2024,MAZDOCK,Largecap,Aerospace & Defence
11-12-2024,CUB,Midcap,Bank
11-12-2024,SONATSOFTW,Midcap,I.T
11-12-2024,NATIONALUM,Largecap,Metals
11-12-2024,NSIL,Smallcap,Finance
11-12-2024,HCLTECH,Largecap,I.T
11-12-2024,WOCKPHARMA,Largecap,Pharmaceuticals
11-12-2024,GEPIL,Smallcap,Realty
11-12-2024,SHREERAMA,Smallcap,Services
11-12-2024,DSSL,Smallcap,I.T
11-12-2024,RAMCOIND,Smallcap,Industrials
11-12-2024,RAMCOSYS,Smallcap,I.T
11-12-2024,OFSS,Largecap,I.T
11-12-2024,POKARNA,Smallcap,FMCG
11-12-2024,DIVISLAB,Largecap,Pharmaceuticals
11-12-2024,RADICO,Largecap,FMCG
11-12-2024,BIOCON,Largecap,Pharmaceuticals
11-12-2024,COFORGE,Largecap,I.T
11-12-2024,WELENT,Midcap,Realty
11-12-2024,GOKEX,Midcap,FMCG
11-12-2024,EKC,Smallcap,Services
11-12-2024,NITINSPIN,Smallcap,Textiles
11-12-2024,KEC,Largecap,Realty
11-12-2024,GPIL,Midcap,Metals
11-12-2024,TECHM,Largecap,I.T
11-12-2024,DEEPINDS,Smallcap,Oils
11-12-2024,DCBBANK,Smallcap,Bank
11-12-2024,NAUKRI,Midcap,I.T
11-12-2024,LTFOODS,Midcap,FMCG
11-12-2024,PGIL,Midcap,FMCG
11-12-2024,FSL,Largecap,I.T
11-12-2024,PFC,Largecap,Finance
11-12-2024,INDIANB,Largecap,Bank
11-12-2024,EMBDL,Midcap,Miscellaneous
11-12-2024,CAMLINFINE,Smallcap,Industrials
11-12-2024,FORTIS,Largecap,Pharmaceuticals
11-12-2024,REFEX,Midcap,Services
11-12-2024,KPRMILL,Largecap,FMCG
11-12-2024,PAISALO,Smallcap,Finance
11-12-2024,CCCL,Smallcap,Realty
11-12-2024,EDELWEISS,Midcap,Finance
11-12-2024,RGL,Smallcap,Miscellaneous
11-12-2024,ECLERX,Midcap,I.T
11-12-2024,RPOWER,Largecap,Miscellaneous
11-12-2024,DHANI,Smallcap,Finance
11-12-2024,KIRIINDUS,Smallcap,Industrials
11-12-2024,ISGEC,Midcap,Realty
11-12-2024,IMFA,Smallcap,Metals
11-12-2024,JUBLFOOD,Largecap,Quick Service Restaurant
11-12-2024,MANINFRA,Midcap,Realty
11-12-2024,PERSISTENT,Largecap,I.T
11-12-2024,SASTASUNDR,Smallcap,Finance
11-12-2024,WABAG,Midcap,Realty
11-12-2024,ASHOKA,Midcap,Realty
11-12-2024,OBEROIRLTY,Largecap,Realty
11-12-2024,RPPINFRA,Smallcap,Realty
11-12-2024,BFINVEST,Smallcap,Finance
11-12-2024,ZENTEC,Midcap,Aerospace & Defence
11-12-2024,TDPOWERSYS,Midcap,FMCG
11-12-2024,PGEL,Largecap,FMCG
11-12-2024,MCX,Largecap,Financial Services
11-12-2024,TBZ,Smallcap,Miscellaneous
11-12-2024,ZUARI,Smallcap,Industrials
11-12-2024,CARERATING,Midcap,Miscellaneous
11-12-2024,PCJEWELLER,Midcap,Miscellaneous
11-12-2024,KALYANKJIL,Largecap,Miscellaneous
11-12-2024,NAZARA,Midcap,Telecom
11-12-2024,SAMMAANCAP,Midcap,Finance
11-12-2024,LODHA,Largecap,Realty
